job_title,seniority,skills,salary_min,salary_max,location,company
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",134400.89,134400.89,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization', 'Business Analysis']",138732.05,138732.05,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'business needs analysis', 'technical solutions']",129557.38,129557.38,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",132828.48,132828.48,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",128395.89,128395.89,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",143142.42,143142.42,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'business needs analysis', 'technical solutions']",191561.08,191561.08,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",167067.88,167067.88,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",133456.5,133456.5,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",121199.88,121199.88,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization']",152822.84,152822.84,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision-making', 'IT Transformation', 'Modernization']",204557.3,204557.3,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'business analysis', 'technical solutions']",135475.42,135475.42,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",130184.59,130184.59,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridge business needs and technical solutions']",147170.25,147170.25,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",134023.44,134023.44,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",152235.89,152235.89,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",153044.53,153044.53,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",132167.11,132167.11,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",157589.17,157589.17,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",140123.55,140123.55,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",138270.4,138270.4,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",124796.05,124796.05,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",201304.89,201304.89,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",138831.58,138831.58,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",140062.89,140062.89,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",147602.33,147602.33,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",143536.66,143536.66,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization']",168647.88,168647.88,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",143372.08,143372.08,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",133366.3,133366.3,Not specified,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business and technical solutions']",140370.45,140370.45,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",138913.02,138913.02,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",125924.62,125924.62,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",182810.3,182810.3,,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-Driven Decision-Making', 'IT Transformation', 'Modernization']",168347.06,168347.06,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",141017.45,141017.45,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",132156.28,132156.28,,SMX
Data Scientist,Not specified,"['requirements analysis', 'business process improvement', 'data-driven decision-making', 'IT transformation', 'modernization activities', 'bridging business needs and technical solutions']",205170.17,205170.17,Not specified,SMX
Data Scientist,Mid-level,"['Data Science', 'Requirements Analysis', 'Business Process Improvement', 'Data-driven Decision Making', 'IT Transformation', 'Modernization']",144987.0,144987.0,,SMX
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",89722.01,89722.01,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",109942.7,109942.7,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboards', 'advanced analytics', 'research', 'reporting', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",88830.94,88830.94,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product management']",91801.98,91801.98,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'product management collaboration']",86745.78,86745.78,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboard development', 'research', 'reporting', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'product management']",122658.02,122658.02,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboards', 'advanced analytics', 'research', 'reporting']",94234.24,94234.24,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboard development', 'data analysis', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",91655.02,91655.02,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboard development', 'research', 'reporting', 'cross-functional collaboration', 'advanced analytics']",88942.15,88942.15,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",77604.99,77604.99,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'internal and external data analysis', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",88946.98,88946.98,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",102673.32,102673.32,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product management collaboration']",97995.49,97995.49,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboard creation', 'research', 'reporting', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",106974.74,106974.74,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data analysis', 'collaboration with data engineers', 'collaboration with software developers', 'collaboration with product managers']",130979.1,130979.1,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product management collaboration']",92804.6,92804.6,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers']",83514.3,83514.3,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers']",84627.62,84627.62,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product management']",97477.62,97477.62,,The Hertz Corporation
Senior Data Scientist,Senior,"['data science', 'analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers']",84620.52,84620.52,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product management']",85050.93,85050.93,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'product management collaboration']",89683.09,89683.09,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",91907.45,91907.45,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboard development', 'research', 'reporting', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",131371.9,131371.9,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",83358.11,83358.11,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'reporting', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",117054.61,117054.61,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'reporting', 'data visualization', 'dashboards', 'internal and external data analysis', 'strategic insights', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers', 'advanced analytics']",85453.05,85453.05,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'data engineering collaboration', 'product development']",90294.47,90294.47,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'data analysis', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers', 'advanced analytics']",88894.75,88894.75,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'data analysis', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers', 'advanced analytics']",82956.43,82956.43,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'data analysis', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers', 'advanced analytics']",100905.45,100905.45,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'internal and external data analysis', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",119882.72,119882.72,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers']",86057.75,86057.75,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",107195.95,107195.95,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'data visualization', 'dashboards', 'research', 'reports', 'data analysis', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",107986.32,107986.32,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'collaboration with data engineers', 'collaboration with analysts', 'collaboration with software developers', 'collaboration with product managers']",88535.34,88535.34,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'data analysis', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers', 'advanced analytics']",82212.79,82212.79,,The Hertz Corporation
Senior Data Scientist,Senior,"['analytical methods', 'research', 'data visualization', 'dashboards', 'advanced analytics', 'working with data engineers', 'working with analysts', 'working with software developers', 'working with product managers']",80630.42,80630.42,,The Hertz Corporation
Staff Data Scientist,Staff,"['Data Science', 'Machine Learning', 'Fraud Detection', 'ML Models', 'Strategic Planning', 'Stakeholder Collaboration']",182806.98,182806.98,,Walmart
Associate Data Scientist,Associate,"['statistical methods', 'machine learning algorithms', 'data analysis', 'large dataset handling']",88568.96,88568.96,,Xcel Energy
Unknown,Unknown,[],99447.98,99447.98,Mountains/Resorts across 3 continents,Vail Resorts
Data Scientist,Mid-level,"['Cloudera Data Science Workbench (CDSW)', 'Databricks', 'Tableau', 'Microsoft Power BI', 'Business Intelligence (BI)', 'Data Science', 'Code Migration', 'PMA Reliability', 'Maintenance Data Analysis']",131059.95,131059.95,"Lexington Park, MD",SMX
Unknown,Unknown,[],145304.12,145304.12,Unknown,The MITRE Corporation
Data Scientist,Not specified,"['Data Science', 'Analytics', 'Experimentation frameworks', 'Business metrics monitoring', 'Data-driven decision making']",240070.77,240070.77,Not specified,Microsoft Corporation
Data Scientist,Mid-level,"['Data Science', 'AI/ML', 'Data Mining', 'System Integration', 'Analytics', 'Physical Access Control Systems']",130964.61,130964.61,,Honeywell
Security,,[],228088.75,228088.75,,Microsoft Corporation
Senior Data Scientist,Senior,[],174425.33,174425.33,"Berkeley, MO or Seattle, WA",The Boeing Company
Senior Data Scientist,Senior,[],96235.73,96235.73,"Denver, CO",PNC
Not specified,Not specified,"['Microsoft Dynamics 365', 'Power Apps', 'Power Automate', 'Dataverse', 'AI Builder', 'Microsoft Industry Solutions', 'Cloud technologies', 'SaaS']",209340.34,209340.34,Not specified,Microsoft Corporation
Data Scientist Sr.,Senior,[],78237.38,78237.38,"Pittsburgh, PA, Strongsville, OH, Phoenix, AZ",PNC
,,[],233744.58,233744.58,,Paramount
Not specified,Not specified,[],102892.7,102892.7,"601 Elmwood Ave, Rochester, New York, United States of America, 14642",University of Rochester
Senior Data Scientist,Senior,"['Data Science', 'Team Leadership', 'Business Analysis', 'Modeling and Measuring Techniques', 'Quantitative Analysis', 'Active Secret Clearance']",189164.72,189164.72,,Guidehouse
Data Scientist Sr.,Senior,[],90758.85,90758.85,"Pittsburgh, PA, Strongsville, OH, Phoenix, AZ",PNC
"Principal, Data Scientist - Code Puppy AI & Data",Principal,"['data science', 'machine learning', 'agentic AI', 'production ML systems', 'autonomous AI agents', 'data analysis']",265739.2,265739.2,Walmart Global Tech,Walmart
Staff Data Scientist,Staff,"['data science', 'technology', 'eCommerce', 'analytics']",203154.03,203154.03,,Walmart
AI Operations Systems Designer/Engineer,Senior/Lead,"['AI systems design', 'GenAI', 'Agentic AI', 'AI agents', 'Operations management', 'Inventory management', 'Enterprise-scale solutions', 'Framework development']",169642.67,169642.67,,Walmart
Not specified,Not specified,[],96479.89,96479.89,Nevada National Security Site (NNSS),Mission Support and Test Services
Not specified,Not specified,[],102627.6,102627.6,Nevada National Security Site (NNSS),Mission Support and Test Services
Not specified,Not specified,[],113067.07,113067.07,Nevada National Security Site (NNSS),Mission Support and Test Services
Not specified,Not specified,[],106294.2,106294.2,Nevada National Security Site (NNSS),Mission Support and Test Services
Data Scientist,Senior,"['Data Science', 'Security Engineering', 'Computer Network Operations', 'Mission Software', 'Analytical Methods', 'Modeling', 'Signals Intelligence', 'SIGINT', 'Cryptographic Key Management']",144150.12,144150.12,,Leidos
Not specified,Not specified,[],114729.72,114729.72,Nevada National Security Site (NNSS),Mission Support and Test Services
Not specified,Not specified,[],104136.54,104136.54,Nevada National Security Site (NNSS),Mission Support and Test Services
Not specified,Not specified,[],202226.39,202226.39,Not specified,Microsoft Corporation
Data Scientist,Not specified,"['generative AI', 'artificial intelligence', 'machine learning', 'statistics', 'deep learning', 'computer vision', 'optimization', 'ML engineering', 'product classification']",221414.48,221414.48,Not specified,WALMART
Unknown,Unknown,[],215388.58,215388.58,Unknown,Accenture
,,[],106020.66,106020.66,,Copeland
Unknown,Unknown,[],121119.58,121119.58,Unknown,Copeland
,,[],136680.48,136680.48,,EchoStar
Unknown,Unknown,[],108854.75,108854.75,Unknown,Copeland
Principal Data Scientist,Principal,"['Data Science', 'Security Engineering', 'Computer Network Operations', 'Mission Software', 'Analytical Methods', 'Modeling', 'Signals Intelligence', 'SIGINT', 'Cryptographic Key Management']",165065.11,165065.11,,Leidos
Data Analyst/Strategy Consultant,Not specified,"['problem solving', 'data analysis', 'strategic thinking', 'insights generation']",236983.05,236983.05,Not specified,Microsoft Corporation
Not specified,Not specified,"['A.I.', 'conversational platform', 'natural voice commands', 'text messages', 'UI interactions', 'multi-modal experiences']",176123.44,176123.44,Not specified,Walmart
Data Scientist,Journeyman,"['data analytics', 'enterprise data', 'DoD experience']",139178.1,139178.1,,Leidos
Data Scientist,Journeyman,"['Data Science', 'Data Analytics', 'Enterprise Data', 'DoD experience']",142287.16,142287.16,,Leidos
Senior Data Scientist,Senior,"['Data Science', 'Data Analytics', 'Enterprise Data', 'DoD Experience']",182500.4,182500.4,,Leidos
Applied Scientist - Personalization,Not specified,"['Large Language Model', 'Graph Neural Network', 'AI solutions', 'Machine Learning', 'Personalization', 'E-commerce']",236614.94,236614.94,Not specified,Walmart
Not specified,Not specified,[],287094.28,287094.28,Not specified,Walmart
Not specified,Not specified,"['e-commerce', 'search', 'product discovery', 'data analysis']",207491.08,207491.08,Not specified,Walmart
Spark Driver Applied AI,Not specified,"['machine learning', 'data science', 'economics']",232479.62,232479.62,United States (all 50 states),Walmart
Data Scientist/Machine Learning Engineer,Mid to Senior,"['data analysis', 'machine learning', 'complex modeling', 'search algorithms', 'e-commerce', 'large-scale data mining', 'product relevance optimization']",243557.1,243557.1,,Walmart
Not specified,Not specified,"['e-commerce', 'search', 'product discovery', 'data analysis']",244533.2,244533.2,Not specified,Walmart
Applied AI LMD,,['machine learning'],200344.22,200344.22,,Walmart
Not specified,Not specified,[],178037.98,178037.98,Not specified,Accenture
Analytics Professional,Not specified,"['mathematical techniques', 'statistical techniques', 'analytical techniques', 'data analysis', 'healthcare data analysis', 'forecasting', 'strategic decision-making']",107744.68,107744.68,Not specified,IQVIA
Not specified,Not specified,[],96889.74,96889.74,"601 Elmwood Ave, Rochester, New York, United States of America, 14642",University of Rochester
Business & Data Analytics,,[],161910.45,161910.45,,UnitedHealth Group
Data Analyst,Mid-level,"['Data acquisition', 'Data processing', 'Data analysis', 'Descriptive analytics', 'Predictive analytics', 'Prescriptive analytics', 'Data management', 'Data presentation']",91903.41,91903.41,,GE Vernova
Data Analyst,Mid-level,"['Data acquisition', 'Data processing', 'Data analysis', 'Descriptive analytics', 'Predictive analytics', 'Prescriptive analytics', 'Data management', 'Data presentation']",128141.33,128141.33,,GE Vernova
Business & Data Analytics,,[],133146.94,133146.94,,UnitedHealth Group
,,[],219182.27,219182.27,,Accenture
Senior Computer Scientist (Contract PM),Senior,"['Computer Science', 'Project Scoping', 'Project Planning', 'Full lifecycle engineering projects', 'Project Management', 'Development Management', 'Implementation Management']",128899.52,128899.52,,TekSynap
Data Analyst - Semiconductor Manufacturing,Mid-level,"['data analysis', 'large dataset analysis', 'semiconductor manufacturing knowledge', 'process optimization', 'quality control', 'cross-functional collaboration']",171654.31,171654.31,,"Micron Technology, Inc."
Data Scientist,Not specified,"['Data Science', 'Analytics', 'Experimentation frameworks', 'Business metrics monitoring', 'Cross-functional collaboration']",216330.39,216330.39,Not specified,Microsoft Corporation
Data Scientist I,Junior,"['Data Analysis', 'Data Visualization', 'Microsoft Power Platform', 'Data Analytics', 'Automation', 'Secret Clearance']",93184.18,93184.18,"Suffolk, VA",SDA Solutions LLC
Data Scientist,Senior,"['AI', 'Machine Learning', 'Data Science', 'Retrieval Augmented Generation (RAG)', 'AI/ML solution design', 'AI/ML implementation']",105143.74,105143.74,,RealmOne
Senior Data Scientist,Senior,"['intelligence experience', 'intelligence analysis', 'data science', 'intelligence mission support', 'senior level operation', 'independent work', 'large data sets processing', 'TS/SCI clearance']",121319.34,121319.34,"NGA Campus East (NCE), Springfield, VA",Integrity First Technologies LLC
Data Scientist,Senior,"['data processing', 'analyzing large datasets', 'analytic processes', 'scripting', 'data modeling']",98496.57,98496.57,,"Tailored Access, LLC"
Data Scientist,Mid-level,"['NLP', 'Natural Language Processing', 'Tokenization', 'Machine Learning', 'Parts of Speech Tagging', 'Model Evaluation', 'Language Data Annotation', 'Speech Processing', 'Text Processing']",112997.98,112997.98,,"Tailored Access, LLC"
Data Scientist,Senior,"['large structured data', 'unstructured data', 'modeling', 'analytical environment', 'dataset evaluation', 'intelligence analysis', 'solution design', 'process refinement', 'stakeholder management', 'TS/SCI clearance']",114789.8,114789.8,"Springfield, VA",Anonymous Employer
Data Analyst/Data Scientist,Not specified,"['Python', 'R', 'Statistical Analysis', 'Data Manipulation', 'Data Analysis', 'Algorithm Implementation', 'NumPy', 'pandas', 'Data Visualization', 'Probability', 'In-scope polygraph clearance']",128814.73,128814.73,Not specified,Avid Technology Professionals
Data Scientist (Big Data),Senior,"['Big Data', 'Data Science', 'Machine Learning', 'Analytics', 'Data Engineering']",154843.11,154843.11,Philadelphia Region,Robert Half
AI Engineer/Applied Data Scientist,Mid to Senior,"['AI engineering', 'applied data science', 'machine learning', 'generative AI', 'agentic AI', 'data exploration', 'modeling', 'production deployment']",167441.61,167441.61,"Draper, UT",Kforce Technology Staffing
Technical Manager - Warranty Analytics and Programs,Manager,"['Data Analytics', 'Predictive Analytics', 'Team Leadership', 'Data Science', 'Quality Management', 'Strategic Thinking']",89385.69,89385.69,,Stellantis
Lead Data Scientist,Lead,"['AI/ML', 'advanced analytics', 'data visualization', 'targeting', 'lead prioritization']",178045.28,178045.28,"Springfield, VA","Zachary Piper Solutions, LLC"
Data Scientist,Level 3,"['Big Data Platform management', 'programming languages', 'algorithm development', 'data visualization', 'analytics', 'machine learning', 'data science', 'advanced analytical algorithms', 'data mining', 'advanced statistical analysis', 'mathematics']",108105.84,108105.84,,Gormat
Data Scientist,Not specified,"['statistical learning', 'predictive modeling', 'analytic tradecraft', 'exploratory data analysis', 'model development', 'advanced algorithmic approaches', 'economic data analysis', 'industrial data analysis', 'logistics data analysis', 'geospatial data analysis']",118481.41,118481.41,Not specified,Gateway Geospatial Group
Data Scientist,Mid-level,"['statistical learning', 'predictive modeling', 'analytic tradecraft', 'exploratory data analysis', 'model development', 'advanced algorithms', 'pattern recognition', 'predictive intelligence', 'economic data analysis', 'industrial data analysis', 'logistics data analysis', 'geospatial analysis']",133837.84,133837.84,,Gateway Geospatial Group
Data Scientist,Mid-level,"['advanced analytics', 'statistical modeling', 'machine learning']",90633.52,90633.52,"Chantilly, VA",SOSi
Senior Data Scientist,Senior,"['AI/ML development', 'advanced analytics', 'automation', 'predictive modeling', 'prescriptive modeling', 'technical leadership']",128897.19,128897.19,"Washington, DC (Hybrid)",Big Impact Tech
Senior Data Scientist - Operations & Analytics,Senior,"['analytics', 'machine learning', 'data science', 'operational strategy', 'data discovery', 'production deployment', 'performance measurement', 'mentoring']",230924.02,230924.02,"Phoenix, AZ",Kforce Technology Staffing
Data Scientist,,"['Big Data Platform management', 'programming languages', 'algorithm development', 'data visualization', 'analytics']",86767.88,86767.88,,RealmOne
Data Scientist,Lead,"['IoT', 'machine learning', 'artificial intelligence', 'structured data', 'unstructured data', 'data analysis']",180841.84,180841.84,,Booz Allen Hamilton
Lead Data Scientist,Lead,"['data science', 'AI', 'data analytics', 'data architecture', 'collaboration', 'design', 'development', 'implementation']",128964.69,128964.69,"Alexandria, VA",MANTECH
Data Scientist,Senior,"['IoT', 'machine learning', 'artificial intelligence', 'Palantir Foundry']",182052.44,182052.44,,Booz Allen Hamilton
Senior Data Scientist,Senior,"['data analytics', 'data engineering', 'data mining', 'exploratory analysis', 'predictive analysis', 'statistical analysis', 'data visualization', 'data correlation', 'information retrieval', 'data analysis']",181623.23,181623.23,,Prescient Edge
Data Scientist III,Senior,"['data science', 'engineering', 'advanced technology solutions', 'national security']",140810.1,140810.1,,KBR
Data Scientist II,Mid-level,"['data science', 'engineering', 'advanced technology solutions']",134529.89,134529.89,,KBR
Data Scientist,Mid-level,"['mathematics', 'statistics', 'computer science', 'analytic modeling', 'statistical analysis', 'programming', 'data analysis', 'quantitative methods', 'qualitative methods', 'large dataset management']",83790.97,83790.97,,"DigiFlight, Inc."
